<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SBER;D;2015-10-12;0;85.8100000;86.6000000;83.8600000;85.4500000;145869940
SBER;D;2015-10-13;0;84.8300000;85.6500000;84.2600000;85.0000000;99614750
SBER;D;2015-10-14;0;84.5000000;87.1000000;84.0200000;86.8100000;114155830
SBER;D;2015-10-15;0;86.9900000;89.1200000;86.9300000;87.7000000;139186580
SBER;D;2015-10-16;0;88.5600000;90.0700000;88.3000000;88.5200000;143301380
SBER;D;2015-10-19;0;88.4800000;88.8600000;85.9200000;87.0700000;118075520
SBER;D;2015-10-20;0;86.9700000;89.3400000;86.1400000;88.1400000;109352010
SBER;D;2015-10-21;0;87.9900000;88.3500000;86.0000000;86.9500000;99021310
SBER;D;2015-10-22;0;86.6700000;87.6000000;86.0300000;86.5300000;90555350
SBER;D;2015-10-23;0;87.2300000;90.4500000;86.9700000;90.4500000;137181060
SBER;D;2015-10-26;0;90.8700000;92.7000000;89.7200000;92.3000000;154561010
SBER;D;2015-10-27;0;91.9000000;91.9200000;88.7300000;89.0000000;137700310
SBER;D;2015-10-28;0;89.0500000;90.4900000;87.3300000;90.0500000;128511200
SBER;D;2015-10-29;0;89.7300000;91.0000000;88.3100000;88.6000000;114384310
SBER;D;2015-10-30;0;88.7500000;90.8000000;88.1200000;90.5300000;85366080
SBER;D;2015-11-02;0;90.2500000;93.8000000;89.6600000;93.6500000;124983010
SBER;D;2015-11-03;0;93.8600000;95.5900000;93.3200000;95.4000000;122392690
SBER;D;2015-11-05;0;96.0000000;96.6000000;94.6000000;95.5000000;126679170
SBER;D;2015-11-06;0;95.5000000;95.9100000;93.5700000;94.0900000;106562480
SBER;D;2015-11-09;0;94.4900000;94.7900000;92.7000000;92.9500000;78965580
SBER;D;2015-11-10;0;92.7600000;94.4200000;92.0200000;94.3500000;71406950
SBER;D;2015-11-11;0;94.2000000;94.8600000;92.6500000;94.0000000;77455220
SBER;D;2015-11-12;0;93.4300000;94.7700000;92.6900000;94.2900000;79120920
SBER;D;2015-11-13;0;93.4200000;94.3900000;92.9600000;93.4000000;78881520
SBER;D;2015-11-16;0;93.0900000;96.1400000;93.0100000;95.8000000;88002030
SBER;D;2015-11-17;0;96.5200000;102.6700000;96.5200000;102.5000000;180740130
SBER;D;2015-11-18;0;102.7800000;104.5900000;101.7400000;104.0000000;136465200
SBER;D;2015-11-19;0;104.6300000;108.5500000;102.5400000;104.8600000;190977640
SBER;D;2015-11-20;0;104.3400000;107.3000000;103.1900000;107.3000000;113665790
SBER;D;2015-11-23;0;106.8500000;110.3200000;105.2200000;109.9800000;173177320
SBER;D;2015-11-24;0;109.8300000;110.7000000;105.1500000;105.6000000;154124530
SBER;D;2015-11-25;0;106.2100000;108.9400000;105.4400000;108.5100000;119438820
SBER;D;2015-11-26;0;108.7800000;109.3000000;105.6000000;106.4800000;80594160
SBER;D;2015-11-27;0;105.7400000;106.0600000;103.7000000;104.5500000;93246670
SBER;D;2015-11-30;0;103.9000000;105.9000000;102.7500000;102.9000000;87093940
SBER;D;2015-12-01;0;103.5100000;103.9000000;100.6000000;101.3000000;98740920
SBER;D;2015-12-02;0;101.4900000;103.4900000;101.1500000;102.5000000;89679440
SBER;D;2015-12-03;0;101.9100000;105.0200000;101.5000000;104.0000000;96330850
SBER;D;2015-12-04;0;103.7000000;105.6700000;102.2500000;103.0500000;107482110
SBER;D;2015-12-07;0;103.4500000;104.9000000;102.7800000;103.0000000;91307170
SBER;D;2015-12-08;0;102.8100000;103.0800000;96.9500000;97.0000000;159192320
SBER;D;2015-12-09;0;97.4800000;101.0500000;97.2400000;100.6600000;118977140
SBER;D;2015-12-10;0;100.2500000;101.7500000;99.6700000;100.1300000;88882360
SBER;D;2015-12-11;0;99.8800000;100.5900000;97.7600000;98.1500000;90910000
SBER;D;2015-12-14;0;97.6000000;98.3700000;96.2300000;97.7000000;101803240
SBER;D;2015-12-15;0;98.3600000;100.7900000;98.2400000;100.0000000;87414990
SBER;D;2015-12-16;0;100.2600000;102.5000000;100.0700000;102.4500000;70519150
SBER;D;2015-12-17;0;102.8500000;105.1800000;102.5500000;103.7500000;120045750
SBER;D;2015-12-18;0;103.0500000;103.1800000;98.8000000;98.8100000;108739650
SBER;D;2015-12-21;0;98.9400000;100.8000000;97.6500000;98.7300000;81350840
SBER;D;2015-12-22;0;99.5000000;100.4000000;99.1000000;99.8000000;48754440
SBER;D;2015-12-23;0;100.1500000;102.9600000;100.1300000;102.9600000;72242830
SBER;D;2015-12-24;0;103.7000000;103.8900000;100.4000000;101.3500000;72100810
SBER;D;2015-12-25;0;101.8300000;102.3200000;100.7800000;101.3400000;26162460
SBER;D;2015-12-28;0;101.2500000;101.5400000;99.4600000;100.2000000;36917760
SBER;D;2015-12-29;0;100.4200000;102.5000000;99.7400000;101.8200000;72668060
SBER;D;2015-12-30;0;101.6700000;101.8500000;100.4700000;101.2600000;38859760
SBER;D;2016-01-04;0;101.0000000;101.7800000;97.9400000;98.0100000;51183990
SBER;D;2016-01-05;0;97.9400000;99.2400000;97.1600000;98.8900000;48997370
SBER;D;2016-01-06;0;98.7200000;99.5600000;96.8300000;96.8500000;40688180
SBER;D;2016-01-11;0;93.7000000;94.8900000;91.0100000;91.0300000;85788320
SBER;D;2016-01-12;0;89.5000000;92.8800000;88.5200000;91.7100000;109778950
SBER;D;2016-01-13;0;92.7000000;93.8800000;91.2500000;91.5000000;74000750
SBER;D;2016-01-14;0;90.9800000;93.1500000;90.3700000;93.0400000;80962520
SBER;D;2016-01-15;0;92.4300000;92.9500000;86.8500000;87.2700000;133569990
SBER;D;2016-01-18;0;86.3000000;88.2800000;85.1000000;86.1500000;100385360
SBER;D;2016-01-19;0;87.3200000;89.7000000;85.7600000;86.6800000;113948150
SBER;D;2016-01-20;0;84.9000000;85.1900000;82.2000000;83.8300000;134106610
SBER;D;2016-01-21;0;84.2400000;87.1500000;83.2700000;86.0000000;143653780
SBER;D;2016-01-22;0;88.9700000;92.2800000;87.6200000;91.5000000;206844770
SBER;D;2016-01-25;0;92.5500000;93.3500000;90.0000000;91.0000000;131617230
SBER;D;2016-01-26;0;89.1100000;91.7600000;88.7400000;91.5000000;105032370
SBER;D;2016-01-27;0;91.9800000;96.2600000;91.4700000;95.7500000;150750760
SBER;D;2016-01-28;0;95.7800000;97.2800000;94.3300000;96.6900000;179401240
SBER;D;2016-01-29;0;97.4800000;98.7000000;95.1200000;96.5000000;164734030
SBER;D;2016-02-01;0;96.3500000;97.4900000;95.2900000;96.5000000;89540470
SBER;D;2016-02-02;0;95.6700000;97.0700000;93.7500000;94.4000000;128914040
SBER;D;2016-02-03;0;93.9100000;96.8900000;93.7100000;94.5300000;112674290
SBER;D;2016-02-04;0;98.4800000;98.4900000;96.7100000;97.5700000;120693420
SBER;D;2016-02-05;0;97.0100000;97.9800000;96.3500000;97.2000000;81229760
SBER;D;2016-02-08;0;97.0500000;97.8600000;93.8500000;94.7000000;106112220
SBER;D;2016-02-09;0;93.9800000;95.6300000;92.7000000;93.8900000;121139330
SBER;D;2016-02-10;0;93.5000000;96.7700000;93.1600000;96.3500000;111291300
SBER;D;2016-02-11;0;95.7100000;96.1000000;93.0500000;94.2000000;115241960
SBER;D;2016-02-12;0;95.1400000;95.6700000;94.1800000;94.8500000;79177230
SBER;D;2016-02-15;0;96.0100000;96.3700000;94.9300000;95.2500000;68273680
SBER;D;2016-02-16;0;95.9500000;97.2800000;95.7000000;96.5100000;114762620
SBER;D;2016-02-17;0;96.5100000;99.3800000;96.0500000;99.2000000;114642730
SBER;D;2016-02-18;0;99.8800000;102.8000000;99.7500000;102.7000000;125518410
SBER;D;2016-02-19;0;101.9800000;103.5700000;101.0000000;101.5000000;171509110
SBER;D;2016-02-20;0;101.6400000;102.6000000;101.5000000;102.3500000;17989490
SBER;D;2016-02-22;0;102.5800000;104.3900000;102.3900000;103.2000000;66162380
SBER;D;2016-02-24;0;101.9900000;102.7000000;100.7900000;102.1000000;88950780
SBER;D;2016-02-25;0;102.6500000;104.3500000;101.5100000;104.0500000;110133640
SBER;D;2016-02-26;0;105.0100000;107.1500000;104.8300000;106.2400000;143848820
SBER;D;2016-02-29;0;105.5700000;107.3800000;104.8100000;107.0000000;91688580
SBER;D;2016-03-01;0;107.5000000;108.7900000;106.4200000;108.2600000;114771730
SBER;D;2016-03-02;0;109.0100000;109.2000000;106.1000000;106.1200000;97665960
SBER;D;2016-03-03;0;106.7000000;107.6300000;105.4000000;106.9900000;80139720
SBER;D;2016-03-04;0;107.5700000;109.0200000;106.7000000;108.9900000;84055380
SBER;D;2016-03-07;0;109.6300000;110.2000000;108.5700000;109.4700000;74951360
SBER;D;2016-03-09;0;108.9800000;109.0700000;107.5000000;108.1500000;72379620
SBER;D;2016-03-10;0;108.2800000;109.9000000;107.6700000;108.8400000;94907390
SBER;D;2016-03-11;0;109.2000000;109.9500000;108.5500000;109.2600000;61241500
SBER;D;2016-03-14;0;109.2900000;109.5600000;108.4000000;109.2600000;66447890
SBER;D;2016-03-15;0;109.5800000;110.2900000;106.0900000;106.4600000;126167970
SBER;D;2016-03-16;0;107.2000000;107.2700000;106.1200000;107.0000000;75628070
SBER;D;2016-03-17;0;107.7000000;109.4900000;107.7000000;109.4700000;92849150
SBER;D;2016-03-18;0;109.5900000;112.5000000;108.9100000;112.4000000;134588820
SBER;D;2016-03-21;0;111.5000000;112.9200000;110.5000000;112.0700000;115398170
SBER;D;2016-03-22;0;112.2800000;114.1900000;111.0000000;111.4900000;107504430
SBER;D;2016-03-23;0;111.2700000;112.1000000;108.7000000;109.1000000;104058640
SBER;D;2016-03-24;0;108.5800000;109.2900000;107.0500000;108.0600000;93378980
SBER;D;2016-03-25;0;108.6300000;109.5000000;108.6300000;109.1000000;32897550
SBER;D;2016-03-28;0;109.9900000;110.1100000;107.6900000;108.1200000;49458060
SBER;D;2016-03-29;0;107.9100000;108.4400000;105.3500000;107.0500000;86806520
SBER;D;2016-03-30;0;107.9600000;109.9100000;107.5200000;109.1500000;84179670
SBER;D;2016-03-31;0;108.7200000;110.5900000;107.3200000;109.9000000;106464080
SBER;D;2016-04-01;0;109.3200000;109.4000000;107.0100000;108.5200000;101161710
SBER;D;2016-04-04;0;108.2200000;109.6900000;107.1000000;108.2000000;80407450
SBER;D;2016-04-05;0;107.2300000;107.6400000;106.0000000;106.8700000;75497660
SBER;D;2016-04-06;0;107.6400000;108.3000000;107.0500000;108.0000000;75393670
SBER;D;2016-04-07;0;108.9800000;109.3800000;107.6200000;108.5100000;80198430
SBER;D;2016-04-08;0;108.8600000;113.3000000;108.5600000;112.9200000;124397630
SBER;D;2016-04-11;0;112.9600000;117.8500000;112.6200000;117.3500000;150641490
SBER;D;2016-04-12;0;117.2700000;119.3900000;115.8200000;117.9500000;120987100
SBER;D;2016-04-13;0;118.1000000;119.9500000;117.3500000;119.5000000;103342960
SBER;D;2016-04-14;0;119.0400000;119.5500000;117.8900000;119.3000000;87945210
SBER;D;2016-04-15;0;118.9900000;119.9100000;118.1100000;119.3000000;70457880
SBER;D;2016-04-18;0;117.1200000;118.2000000;116.0100000;118.2000000;91536570
SBER;D;2016-04-19;0;118.8300000;123.3500000;118.7800000;121.5000000;137624630
SBER;D;2016-04-20;0;120.6900000;123.9700000;119.9000000;123.7500000;104316770
SBER;D;2016-04-21;0;124.9900000;125.5500000;118.2000000;119.1700000;181664640
SBER;D;2016-04-22;0;119.6400000;121.3900000;117.9000000;121.2500000;102968520
SBER;D;2016-04-25;0;121.0000000;121.5100000;119.6000000;120.0800000;67336110
SBER;D;2016-04-26;0;119.9700000;119.9700000;116.7500000;119.7000000;87560980
SBER;D;2016-04-27;0;120.2400000;122.3700000;119.5700000;120.8000000;90692430
SBER;D;2016-04-28;0;121.3200000;124.3900000;120.0000000;124.3900000;86103090
SBER;D;2016-04-29;0;124.4400000;125.7800000;122.0000000;123.5500000;102783950
SBER;D;2016-05-04;0;121.5000000;122.3900000;119.3100000;120.9600000;84858050
SBER;D;2016-05-05;0;121.2800000;122.3000000;120.4000000;120.9200000;55968600
SBER;D;2016-05-06;0;120.3100000;120.8600000;118.4100000;120.6400000;70246720
SBER;D;2016-05-10;0;119.8000000;121.3500000;118.5700000;119.5500000;66102880
SBER;D;2016-05-11;0;120.0600000;123.6200000;119.5700000;123.4500000;85314900
SBER;D;2016-05-12;0;123.4500000;124.3800000;121.0100000;121.2000000;82024670
SBER;D;2016-05-13;0;121.4000000;121.9500000;119.6900000;121.0700000;63678800
SBER;D;2016-05-16;0;122.1000000;123.6200000;121.6300000;122.6000000;58974060
SBER;D;2016-05-17;0;122.8800000;123.2700000;120.6000000;122.7100000;72488460
SBER;D;2016-05-18;0;122.4900000;123.5400000;121.8300000;123.1200000;50018810
SBER;D;2016-05-19;0;121.9900000;122.1700000;120.3000000;120.5000000;72263880
SBER;D;2016-05-20;0;121.7900000;122.4700000;120.8000000;121.9000000;53918680
SBER;D;2016-05-23;0;121.3000000;122.2000000;120.1200000;121.5100000;56384330
SBER;D;2016-05-24;0;121.4200000;124.0700000;121.3500000;123.5000000;56867780
SBER;D;2016-05-25;0;124.4500000;128.5500000;124.4100000;127.8700000;113976050
SBER;D;2016-05-26;0;128.5500000;133.0500000;126.9000000;132.1600000;125157540
SBER;D;2016-05-27;0;131.6200000;134.7900000;131.3500000;133.2000000;87155860
SBER;D;2016-05-30;0;133.5500000;135.0800000;132.5500000;134.4500000;37557070
SBER;D;2016-05-31;0;134.7900000;135.9800000;132.5600000;132.5600000;93293740
SBER;D;2016-06-01;0;132.3600000;133.2100000;131.3100000;131.3600000;64123110
SBER;D;2016-06-02;0;131.6000000;133.0800000;130.5100000;132.3000000;63910540
SBER;D;2016-06-03;0;133.0800000;134.4400000;131.0400000;131.5900000;68130080
SBER;D;2016-06-06;0;132.1000000;134.7400000;132.0000000;133.9900000;48631250
SBER;D;2016-06-07;0;134.5100000;139.9700000;134.0200000;139.9700000;101116160
SBER;D;2016-06-08;0;141.1200000;142.0000000;137.4400000;139.3900000;88340850
SBER;D;2016-06-09;0;139.8900000;140.7100000;137.0700000;139.6100000;56565300
SBER;D;2016-06-10;0;137.7800000;137.9400000;133.3500000;133.5000000;64481000
SBER;D;2016-06-14;0;131.2100000;132.3700000;126.1500000;127.0800000;109217780
SBER;D;2016-06-15;0;126.9000000;130.2300000;126.6100000;129.8900000;80291260
SBER;D;2016-06-16;0;129.0000000;129.2400000;125.8500000;127.1000000;67086030
SBER;D;2016-06-17;0;128.6000000;130.7500000;128.4900000;128.7000000;66699700
SBER;D;2016-06-20;0;132.4500000;133.4800000;131.2000000;132.1300000;47630400
SBER;D;2016-06-21;0;132.1000000;133.4300000;129.9400000;133.3900000;52397860
SBER;D;2016-06-22;0;134.6400000;135.7900000;133.5100000;134.8100000;45326330
SBER;D;2016-06-23;0;134.4200000;138.2800000;133.8900000;138.0000000;55130360
SBER;D;2016-06-24;0;131.5000000;133.5000000;129.1200000;133.4000000;106884700
SBER;D;2016-06-27;0;133.9000000;134.8300000;125.3500000;126.2000000;117399890
SBER;D;2016-06-28;0;127.8500000;129.7100000;125.7000000;129.5700000;91194040
SBER;D;2016-06-29;0;130.6400000;133.9500000;129.8200000;133.8800000;67111590
SBER;D;2016-06-30;0;133.6500000;135.3400000;131.1400000;133.0000000;86930940
SBER;D;2016-07-01;0;133.3300000;134.3400000;131.5500000;133.8500000;64519920
SBER;D;2016-07-04;0;134.6500000;135.8400000;133.8000000;134.6000000;37718210
SBER;D;2016-07-05;0;133.9000000;133.9000000;131.7300000;131.8500000;44204110
SBER;D;2016-07-06;0;131.5100000;132.0400000;127.8500000;129.3600000;70388370
SBER;D;2016-07-07;0;130.5000000;133.5000000;130.0200000;131.8000000;77389640
SBER;D;2016-07-08;0;130.6300000;134.4900000;130.3500000;134.4100000;75673040
SBER;D;2016-07-11;0;134.8000000;137.7700000;134.5200000;137.2000000;69766630
SBER;D;2016-07-12;0;137.5500000;140.4700000;136.9000000;140.4000000;63663050
SBER;D;2016-07-13;0;140.2900000;141.3500000;137.8800000;139.4000000;85646210
SBER;D;2016-07-14;0;140.0100000;140.6500000;137.5700000;140.0000000;61259330
SBER;D;2016-07-15;0;139.3800000;139.7400000;137.2500000;138.1200000;53525020
SBER;D;2016-07-18;0;138.3800000;139.9300000;137.9000000;139.9300000;46916320
SBER;D;2016-07-19;0;139.7500000;141.1000000;138.4200000;139.4700000;53210010
SBER;D;2016-07-20;0;139.5500000;140.0000000;137.4100000;138.5700000;63427030
SBER;D;2016-07-21;0;139.3400000;139.8500000;137.8000000;138.5000000;32366650
SBER;D;2016-07-22;0;137.8600000;138.8700000;137.5700000;137.8000000;33593300
SBER;D;2016-07-25;0;138.2500000;138.6600000;135.5000000;136.0000000;47079530
SBER;D;2016-07-26;0;136.2000000;136.7000000;133.3300000;135.7500000;65090650
SBER;D;2016-07-27;0;136.1000000;137.6000000;135.2000000;136.9000000;62432830
SBER;D;2016-07-28;0;137.0500000;137.3400000;134.8200000;136.8500000;56309740
SBER;D;2016-07-29;0;136.6000000;139.8100000;135.9300000;139.1500000;59148860
SBER;D;2016-08-01;0;140.0000000;141.2100000;137.5900000;138.5200000;47097920
SBER;D;2016-08-02;0;138.4500000;138.6000000;135.0000000;135.0600000;57219190
SBER;D;2016-08-03;0;134.7300000;136.2000000;134.2700000;135.7300000;46770910
SBER;D;2016-08-04;0;136.4700000;137.6000000;136.0200000;137.1400000;41545410
SBER;D;2016-08-05;0;137.4900000;138.8900000;137.3100000;138.6900000;44468520
SBER;D;2016-08-08;0;139.0200000;140.1000000;138.0000000;139.4500000;43494750
SBER;D;2016-08-09;0;139.2000000;140.2500000;137.8500000;139.2000000;52285030
SBER;D;2016-08-10;0;139.2000000;139.8000000;138.1400000;138.3000000;36143560
SBER;D;2016-08-11;0;138.1600000;139.7400000;137.6800000;139.7000000;38330410
SBER;D;2016-08-12;0;140.2000000;141.3900000;139.1000000;139.4500000;44335520
SBER;D;2016-08-15;0;140.2500000;140.4900000;138.8600000;139.5000000;40173330
SBER;D;2016-08-16;0;139.5100000;141.0800000;138.0300000;138.1000000;64904690
SBER;D;2016-08-17;0;138.2100000;138.8000000;137.1700000;138.4400000;42730300
SBER;D;2016-08-18;0;138.7200000;140.1400000;136.2000000;137.0000000;62012990
SBER;D;2016-08-19;0;137.7000000;137.7000000;135.5200000;135.8000000;42530000
SBER;D;2016-08-22;0;135.2000000;137.4700000;134.6000000;137.3700000;47485130
SBER;D;2016-08-23;0;136.9500000;140.4800000;136.9000000;140.3500000;59116300
SBER;D;2016-08-24;0;139.7000000;140.5000000;138.5200000;139.5000000;46251770
SBER;D;2016-08-25;0;139.9900000;142.9000000;139.6700000;142.8400000;75944360
SBER;D;2016-08-26;0;143.2400000;145.6000000;143.2000000;145.2500000;75015960
SBER;D;2016-08-29;0;144.4500000;144.4700000;142.5100000;143.5500000;45614050
SBER;D;2016-08-30;0;143.5800000;145.3000000;143.1800000;143.1800000;50443440
SBER;D;2016-08-31;0;143.1800000;144.0500000;142.5500000;143.5000000;45294720
SBER;D;2016-09-01;0;143.8800000;144.7800000;143.6000000;144.2500000;41937950
SBER;D;2016-09-02;0;144.4500000;147.0900000;143.8200000;146.8800000;53772780
SBER;D;2016-09-05;0;147.5100000;149.6000000;147.0900000;149.5000000;59545820
SBER;D;2016-09-06;0;149.7100000;150.8100000;149.0600000;150.6400000;60147990
SBER;D;2016-09-07;0;150.9500000;155.0300000;150.9200000;154.3300000;95289530
SBER;D;2016-09-08;0;155.2500000;156.2500000;152.6700000;153.4500000;64537130
SBER;D;2016-09-09;0;152.8000000;152.8400000;151.2200000;151.6000000;33736960
SBER;D;2016-09-12;0;149.7300000;151.6900000;148.6500000;151.4300000;55871980
SBER;D;2016-09-13;0;151.5000000;152.1000000;149.2500000;149.8000000;36148670
SBER;D;2016-09-14;0;149.9000000;151.5500000;149.3500000;150.8600000;38688330
SBER;D;2016-09-15;0;150.5400000;150.7800000;148.0600000;149.1400000;45107520
SBER;D;2016-09-16;0;149.3100000;149.6800000;147.0000000;147.0000000;49910660
SBER;D;2016-09-19;0;148.7900000;149.9100000;148.0700000;148.6600000;38924550
SBER;D;2016-09-20;0;148.1200000;149.4000000;147.0400000;149.3000000;35149660
SBER;D;2016-09-21;0;149.8500000;151.5400000;149.7200000;150.6700000;43697250
SBER;D;2016-09-22;0;152.5100000;154.5000000;151.6200000;154.1800000;66092620
SBER;D;2016-09-23;0;153.7600000;153.7600000;150.1300000;151.5000000;51176510
SBER;D;2016-09-26;0;149.9000000;152.4500000;148.7000000;149.1000000;51986750
SBER;D;2016-09-27;0;149.5900000;149.6900000;147.2800000;147.5300000;40348840
SBER;D;2016-09-28;0;148.1200000;149.3400000;146.7100000;147.1800000;40230280
SBER;D;2016-09-29;0;150.2000000;150.8800000;148.0500000;148.4700000;56297300
SBER;D;2016-09-30;0;146.9900000;147.0000000;144.6000000;145.3400000;57798440
SBER;D;2016-10-03;0;146.0000000;148.8700000;145.7500000;148.8700000;47941420
SBER;D;2016-10-04;0;148.9300000;149.1200000;146.2100000;148.1000000;46459310
SBER;D;2016-10-05;0;148.1400000;148.4000000;146.3000000;147.9500000;37966310
SBER;D;2016-10-06;0;148.0400000;149.6900000;147.5500000;148.9000000;32699850
SBER;D;2016-10-07;0;149.5800000;150.5000000;147.8900000;148.7400000;49388830
SBER;D;2016-10-10;0;149.3000000;151.3000000;148.3600000;151.2700000;37482300
SBER;D;2016-10-11;0;150.9000000;152.4400000;150.5100000;151.3000000;46376980
SBER;D;2016-10-12;0;151.2000000;151.5900000;148.8100000;149.2000000;35317240
SBER;D;2016-10-13;0;148.6400000;148.6500000;145.7600000;146.0900000;52801720
SBER;D;2016-10-14;0;146.6500000;147.9600000;146.1600000;146.7300000;37099700
SBER;D;2016-10-17;0;146.5200000;147.1300000;145.5400000;146.4600000;42562890
SBER;D;2016-10-18;0;147.4700000;148.4400000;147.0200000;147.7400000;32892040
SBER;D;2016-10-19;0;148.3900000;149.2000000;148.0700000;148.6000000;31814210
SBER;D;2016-10-20;0;148.8300000;149.0000000;147.2900000;148.2600000;34157360
SBER;D;2016-10-21;0;148.0300000;148.8400000;147.4800000;148.4200000;23313770
SBER;D;2016-10-24;0;149.2300000;150.4500000;148.9400000;149.1500000;37410050
SBER;D;2016-10-25;0;149.7400000;152.2300000;149.2200000;151.5700000;36118270
SBER;D;2016-10-26;0;151.2100000;151.7000000;149.7500000;150.6700000;35924950
SBER;D;2016-10-27;0;150.6000000;151.6200000;149.3000000;149.3000000;28729750
SBER;D;2016-10-28;0;149.3300000;150.0800000;148.3200000;149.2000000;22403660
SBER;D;2016-10-31;0;148.9400000;148.9400000;147.4000000;147.4000000;27671510
SBER;D;2016-11-01;0;147.9000000;148.9800000;145.7100000;145.8500000;44141040
SBER;D;2016-11-02;0;144.6600000;145.6400000;142.3000000;142.3600000;60095570
SBER;D;2016-11-03;0;142.7900000;143.6600000;141.6000000;142.7500000;40279790
